title,link,user_ig,timestamp
,https://www.instagram.com/reel/CPwYeIrnv_w/,@cortesdivosoficial,1624554666
,https://www.instagram.com/p/CQXH-zFhvjX/,@siga.cabelossaudaveis,1624554605
,https://www.instagram.com/p/CQd78c-JwGN/,@guiatiagomoraes,1624553634
,https://www.instagram.com/reel/CQTwM2NgUOB/,@gabiiyfaggian,1624541970
,https://www.instagram.com/p/CQeaMvfBrkk/,@todospsicologiapara,1624499748
,https://www.instagram.com/reel/CQezv31HRR6/,@aleoliveiracm,1624492163
,https://www.instagram.com/p/CQeY-uXDl9V/,@geo.viagens,1624482378
,https://www.instagram.com/p/CLclv5oDltY/,@tccem30,1624482155
,https://www.instagram.com/p/CPP8ETeNDqXOXssPqQgYOuye9ZKREPCyGMctYI0/,@___nataliao.gomes,1624393913
,https://www.instagram.com/p/CQWu0bUB0OV/,@annalima_real,1624372282
,https://www.instagram.com/p/CAjLp2AJm8h/,@amandagmr,1624248774
,https://www.instagram.com/p/CDCpGjsFN1m/,@marianalarabs,1624248767
,https://www.instagram.com/p/CQW0ISkjiLH/,@flai.inteligencia.artificial,1624236325
,https://www.instagram.com/p/CBroBqIlrLg/,@viaverdeouricuri,1624202758
,https://www.instagram.com/p/CCwoD0wFpn0/,@viaverdeouricuri,1624202666
,https://www.instagram.com/p/CPQYraGJWU0/,@jn_suplementos,1624202165
,https://www.instagram.com/p/CQLigTmFjwO/,@americanstyle,1624164087
,https://www.instagram.com/p/CQUU-E1BFKL/,@amor_proprio__,1624163140
,https://www.instagram.com/p/CQUDqfXhTTO/,@jairmessiasbolsonaro,1624132319
,https://www.instagram.com/p/CQML3OENNOb/,@cabelocomglamour,1624063664
,https://www.instagram.com/p/CQJR5eTroZA/,@lelesaddi,1624052736
,https://www.instagram.com/p/CQL0HpInsGY/,@fashionempoderada,1623991303
,https://www.instagram.com/p/CQKS8thFPp4/,@ansiedadeconvivendo,1623991285
,https://www.instagram.com/p/CQFMpYhN0m4/,@fashionempoderada,1623991261
,https://www.instagram.com/p/CQMMxw9s4s3/,@vocemedestruiu,1623991228
,https://www.instagram.com/p/CQEjB2MHAQX/,@souburguesa,1623991067
,https://www.instagram.com/p/CQPZfGmjjka/,@escolhiescreveer,1623991045
,https://www.instagram.com/reel/CQM0aBQjcGJ/,@365fracassos,1623991005
,https://www.instagram.com/p/CQOUAdsn5sF/,@oi.moca,1623990768
,https://www.instagram.com/p/CQPBYbKsyO-/,@miohana,1623962029
,https://www.instagram.com/p/CQM43VwN_dK/,@fashionempoderada,1623896831
,https://www.instagram.com/p/CQE7HcZg-5c/,@ruiva_tendencia,1623896804
,https://www.instagram.com/p/CQMwWi-s1vI/,@cit4cao,1623896744
,https://www.instagram.com/reel/CQCOc0ABNTJ/,@dhaaygoncalves,1623896685
,https://www.instagram.com/p/CO2secVN_hJ/,@renatoalisson_sampaio,1623892646
,https://www.instagram.com/reel/CQI-l80H4J-/,@unifespoficial,1623776866
,https://www.instagram.com/p/CQI8JagrT7O/,@flai.inteligencia.artificial,1623776282
,https://www.instagram.com/p/CESTCLKJyd3/,@joaodionisio__,1623773730
,https://www.instagram.com/reel/CP2r2z0AE2b/,@serpernambuco,1623773591
,https://www.instagram.com/p/CFwh__bJNXW/,@guiatiagomoraes,1623773470
,https://www.instagram.com/p/CQJZXHZtcrC/,@psigabrielaaffonso,1623773178
,https://www.instagram.com/p/CQJI9-ttYQO/,@ceciliarocha.arq,1623768172
,https://www.instagram.com/p/CQHfIHAr14A/,@depressaouniversitaria,1623727532
,https://www.instagram.com/p/CQFAiiLryvn/,@karenkardasha,1623694025
,https://www.instagram.com/p/CPwVNRigchg/,@maratonix4.0,1623694017
,https://www.instagram.com/p/CQFDGUXttQT/,@_ingles_easy,1623684511
,https://www.instagram.com/p/CQGlJgwnJDS/,@iandealbuquerque,1623679918
,https://www.instagram.com/p/CPyU3XfqXNj/,@haaremitstil,1623645865
